user-id	text	topic	thread-id	time	post-id	reply-to	reply-by
anto5227	@MariaCespedesc @PCaterianoB We support your support for the communities, the mining companies have very flexible laws, there should be laws like in Chile. Cateriano showed that he works for CONFIEP and not for the people. It remains to fight for education, there are congressmen with interests like Mr. Luna, do not allow this.	Cuestion-de-confianza	4	2020-08-06 01:51:40	11	1.0	
Erick0460172562	@MariaCespedesc @PCaterianoB Calla illiterate.	Cuestion-de-confianza	4	2020-08-06 01:24:20	12	1.0	
Jazzyplus	@MariaCespedesc @PCaterianoB Madam, good for responsible mining but we also need a family approach, not just women. They use us to put homonio, parity and alternation, which reduces the freedom to choose our representatives. Neither gender identity law nor abortion. Respect for the common good	Cuestion-de-confianza	4	2020-08-06 01:15:37	13	1.0	
Luiguipesci1	@MariaCespedesc @KarinaNovoaL @PCaterianoB Hahahahaha, as they remind her that her boss Nadine was the one who gave her orders, now her intimate Rosa María Palacios is angry, maybe she already attacks them when seeing these twitts https://t.co/xx2JLBIe5h	Cuestion-de-confianza	4	2020-08-06 01:07:54	14	1.0	
Eduardo89086824	@MariaCespedesc @PCaterianoB Madam, I am not against you but you do things that have consequences, we are at the highest point in the price of the dollar, I remind you that we do not manufacture medinas, they import that increases their prices and that is just one example of thousands	Cuestion-de-confianza	4	2020-08-06 01:02:03	15	1.0	
Margari2012	@MariaCespedesc @PCaterianoB A serious problem is informal mining, to which the anti-miners do not even name it.	Cuestion-de-confianza	4	2020-08-06 00:29:31	16	1.0	
AepesaRicardo	@MariaCespedesc @PCaterianoB So why do I attack so much with the mining companies. A responsible miner is always wanted, but at the same time the informal one does not fight it. They are representing a vote, the need for a crisis was not the best.	Cuestion-de-confianza	4	2020-08-06 00:12:24	17	1.0	
mjkaijae	@MariaCespedesc @PCaterianoB and what does he propose?	Cuestion-de-confianza	4	2020-08-06 00:09:04	18	1.0	
luisen720417	@MariaCespedesc @PCaterianoB I believe in communities that use the law, when they violate their rights and accept the law when they do not comply with the rights of others.	Cuestion-de-confianza	4	2020-08-05 23:54:00	19	1.0	
maratuech61	@MariaCespedesc @PCaterianoB I agree with the mining investment but they must respect laws and agreements before.	Cuestion-de-confianza	4	2020-08-05 23:50:57	20	1.0	
manuelcl10	@MariaCespedesc @PCaterianoB I support their fight, NO GMOs, NO synthetic vegetables	Cuestion-de-confianza	4	2020-08-05 23:47:22	21	1.0	
sirasavi	@MariaCespedesc @PCaterianoB 👏👏👏👏👏👏👏	Cuestion-de-confianza	4	2020-08-05 23:45:21	22	1.0	
mercedes220894	@MariaCespedesc @PCaterianoB those of FREPAP, what do they contribute to the congress? if they only have high school. Those of FREPAP are not economists, doctors, engineers, etc. They are earning a salary for voters who did not read the resume of those donkeys. #OnlyProfessionalsAtCongress	Cuestion-de-confianza	4	2020-08-05 23:29:36	23	1.0	136,138,150
siserdtel	@MariaCespedesc @PCaterianoB You have representation because people could not vote blank (to favor Fujimoristas) and inadvertently ended up taking a representation. Take advantage and demonstrate. Their behavior could be punished by the voters in the next elections	Cuestion-de-confianza	4	2020-08-05 23:24:55	24	1.0	
abelardus305	@MariaCespedesc @PCaterianoB The former prime minister is attached to, until today, the only party consistent with his ideas but he does the third with the leeches that agree under the table	Cuestion-de-confianza	4	2020-08-05 23:21:10	25	1.0	
acqa2010	@MariaCespedesc @PCaterianoB What will Bacteriano say now?	Cuestion-de-confianza	4	2020-08-05 23:01:56	26	1.0	
MarioS759	@MariaCespedesc @PCaterianoB Ms. Céspedes, I suggest that you watch this video, they interview Hernando de Soto, he has several common points with what you are expressing, in #BaellaTalks 👉https: //t.co/TnaoVnW08w And there is another about the Brotherhood del Agua, between Huancavelica and Ica, speaks Cillóniz 👉https: //t.co/cC87GnHfde	Cuestion-de-confianza	4	2020-08-05 22:49:00	27	1.0	
ocusinga	@MariaCespedesc @PCaterianoB And surely your experience in mining helps you, right ??? By any chance, how many years did you work in mining?	Cuestion-de-confianza	4	2020-08-05 22:35:35	28	1.0	
Lasc2010	@MariaCespedesc @PCaterianoB All my solidarity with the @FrepapPeru bench. I don&#39;t know how you can turn your back on the people. Because that is what the government has done and what Cateriano represented.	Cuestion-de-confianza	4	2020-08-05 22:26:27	29	1.0	
BorjaCarit	@MariaCespedesc @PCaterianoB Presidential vacancy.	Cuestion-de-confianza	4	2020-08-05 22:19:27	30	1.0	
wagnerariasll	@MariaCespedesc that should be optimal, and the union and well-being of the population not of particular interests, such as those of Congresista Luna and company	Cuestion-de-confianza	4	2020-08-05 22:19:05	31	1.0	
robertogoto	@MariaCespedesc @GatoRandiano @PCaterianoB Very good response to #LuzVerde @PCaterianoB	Cuestion-de-confianza	4	2020-08-05 22:11:11	32	1.0	
PirqaWiqa	@MariaCespedesc @PCaterianoB Hahaha, that&#39;s theory (mining), don&#39;t you understand. The reality is the Pandemic. I voted for frepap, but never again.	Cuestion-de-confianza	4	2020-08-05 22:05:41	33	1.0	
cesargarciaing	@MariaCespedesc @PCaterianoB a party whose founder was accused of rape and murder	Cuestion-de-confianza	4	2020-08-05 22:02:01	34	1.0	
joharguelles	@MariaCespedesc @PCaterianoB 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻	Cuestion-de-confianza	4	2020-08-05 21:57:27	35	1.0	
Claudia23Rv	@MariaCespedesc @PCaterianoB But what better respect for the people than to have legal mining? ... your vote against is favoring mining illegality = pollution and without income to the mining CANON, which is money for each region. 🤦🏻‍♀️	Cuestion-de-confianza	4	2020-08-05 21:55:51	36	1.0	
NellyMiranda_B	@MariaCespedesc @PCaterianoB We believe in you MC, but not in the rest, who only take care of their personal interests, it was not the time, remember that this pandemic affects those who have the least and the quarantine only evidenced our poverty. Those who negotiated under the table won and you didn&#39;t notice.	Cuestion-de-confianza	4	2020-08-05 21:48:19	37	1.0	
Natimarreros	@MariaCespedesc @PCaterianoB 💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪	Cuestion-de-confianza	4	2020-08-05 21:39:23	38	1.0	
ingvidaldos	@MariaCespedesc @PCaterianoB Do you believe in mining? In the congress he said otherwise, madam, do not be untrue, mining is the one that pays its pockets every month, mining has led us to an economic advance that today is stalled due to the fault of certain political groups that do not have the capacity to choice.	Cuestion-de-confianza	4	2020-08-05 21:36:36	39	1.0	
Yolandaruiz178	@MariaCespedesc @PCaterianoB So the people are with Frepap. We will support to end corruption. 💪😷🇵🇪	Cuestion-de-confianza	4	2020-08-05 21:25:40	40	1.0	
Victor198	@MariaCespedesc @PCaterianoB Keep going, little fish !!!! Don&#39;t give that idiot Green Light a break, he&#39;s a DAMN CORRUPT!	Cuestion-de-confianza	4	2020-08-05 21:22:57	41	1	
espaciolibre231	@MariaCespedesc @PCaterianoB But there are already rumors of vacating the president ... that this congress is up to. Be alert ... they are making you step on the stick !!	Cuestion-de-confianza	4	2020-08-05 21:18:38	42	1	
FreddyLvsng80	@MariaCespedesc @PCaterianoB That Frepap gave the opposite, it was not because of a political nuisance, it was because of a conviction of themselves. The fujiaprista, president of the congress and blackmailer of ministers, has less credibility than Dr. Angulo. PS: Block @FREPAP_FIA. A fujitroll to leagues ..!	Cuestion-de-confianza	4	2020-08-05 21:07:13	43	1	
Davi2210hotmai1	@MariaCespedesc @PCaterianoB Studies please opotunist	Cuestion-de-confianza	4	2020-08-05 21:04:50	44	1	
dcanovas	@MariaCespedesc @PCaterianoB This is a lie	Cuestion-de-confianza	4	2020-08-05 21:03:03	45	1	
Cuchiparrilla	@MariaCespedesc @PCaterianoB As if the people were to make decisions at the political and social level. For that, rulers are elected, and you have confirmed all that.	Cuestion-de-confianza	4	2020-08-05 20:59:23	46	1	
raffo20	@MariaCespedesc @PCaterianoB Sure and be quiet about illegal mining, has the National Shield seen one of our national symbols? See the whole forest and not just the garden.	Cuestion-de-confianza	4	2020-08-05 20:55:11	47	1	
kchv25	@MariaCespedesc @PCaterianoB Pure ministers questioned for acts of corruption, and in his speech Cateriano announced pure purchases, we already know that Vizcarra overvalues all the purchases he makes to the Peruvian people, and likes to put all his people in public positions and award works to favor of them	Cuestion-de-confianza	4	2020-08-05 20:33:52	48	1	
kchv25	@MariaCespedesc @PCaterianoB I applaud that they have denied trust to Vizcarra&#39;s cabinet, Cateriano bought junk satellite for Peru with millions of soles in the government of Humala, a minister who does not want to return the money from the ONP to Peruvians, a minister who branded as serrano to the Peruvian.	Cuestion-de-confianza	4	2020-08-05 20:31:15	49	1	
kchv25	@MariaCespedesc @PCaterianoB Without mines the economy of Peru is going down, that you have to be clear about, see the reality of the mines that generate progress and development for the Peruvian people, agriculture also has to be supported, but choose agriculture by mine, it&#39;s crazy.	Cuestion-de-confianza	4	2020-08-05 20:28:50	50	1	
j_montoya_a	@MariaCespedesc @PCaterianoB hahaha sorry for you Caterinao &quot;the short one&quot;, not to discrimination from anywhere.	Cuestion-de-confianza	4	2020-08-05 20:28:43	51	1	
MarcoCo60265063	@MariaCespedesc @PCaterianoB Cateriano contradicts himself, he tells you that they have no public experience that is why they do not understand what he is talking about, but when he chose his nephew&#39;s friend as Minister of Labor he indicated that that experience was not necessary but that he entered learn .. There is no coherence in his word	Cuestion-de-confianza	4	2020-08-05 20:25:12	52	1	
Giovys2	@MariaCespedesc @PCaterianoB The town needs an executive focused on the pandemic. Your questions could have waited two or three months for at least deaths and infections to drop. They have left the ministries headless at the worst moment of the emergency. That does not help the people.	Cuestion-de-confianza	4	2020-08-05 20:24:57	53	1	
hquirogax	@MariaCespedesc @PCaterianoB What your bosses and some fans promote is to blackmail the mining companies and get money from them by taking advantage of the population	Cuestion-de-confianza	4	2020-08-05 20:20:22	54	1	
eddycordova22	@MariaCespedesc @PCaterianoB Very good Thank you Maria Teresa 🇵🇪🇵🇪🇵🇪	Cuestion-de-confianza	4	2020-08-05 20:07:22	55	1	
MCaviares	@MariaCespedesc @PCaterianoB Madam, you are a beast and hypocrite just like the Frente Amplio, if you hate mining so much because it receives a salary of 20,000 soles, most of the taxes you pay come from mining. Big stupid! QUIT YOUR SALARY! Does not deserve it	Cuestion-de-confianza	4	2020-08-05 19:59:34	56	1	
EddyMartin1976	@MariaCespedesc @PCaterianoB Let&#39;s see, I think it is clear to everyone that responsible mining is required and in accordance with the non-destruction of ecosystems, but for that there is the mechanism of interpellation, right? What you did was be the troupe of some gangsters who want to get off the Sunedu that have it (1)	Cuestion-de-confianza	4	2020-08-05 19:58:12	57	1	
inkorrectos	@MariaCespedesc @PCaterianoB Suck that Cateriano !!!! It seems that those of FREPAP know more about democracy than you.… You have demonstrated intellectual poverty with classist and perhaps even discriminatory comments when referring to the fish party ....	Cuestion-de-confianza	4	2020-08-05 19:49:33	58	1	
czarsancheZ	@MariaCespedesc @PCaterianoB Poor devil fans, flatterers I don&#39;t know whose boss has already died	Cuestion-de-confianza	4	2020-08-05 19:41:45	59	1	
dil_dilarmy	@MariaCespedesc @PCaterianoB A few months after the end of the period, a few months before elections and when someone is most needed to direct the health of Peru, even more so in the middle of PANDEMIC ... If there is something I agree with Cateriano, it is that you definitely do not they know politics.	Cuestion-de-confianza	4	2020-08-05 19:41:00	60	1	
PieriPilCa	@MariaCespedesc @PCaterianoB Presidential vacancy Now !!!!	Cuestion-de-confianza	4	2020-08-05 19:35:34	61	1	
DaisydeTito	@MariaCespedesc @PCaterianoB Do not worry Mrs. Next year they will be forgotten again ... they are a total disappointment .. they never convinced me, good thing I did not vote for you 💪	Cuestion-de-confianza	4	2020-08-05 19:32:04	62	1	
gonzalo_galarza	@MariaCespedesc @PCaterianoB But they are still religious fanatics and they don&#39;t know anything about how the State works. At least he does not deny it in everything he has written	Cuestion-de-confianza	4	2020-08-05 19:22:09	63	1	
SANDRALUISA16	@MariaCespedesc @PCaterianoB 3/3 like the Tower of Babel in their own language and they come to nothing. Talk to dialogue in order to get the country forward, there are many of us who want to advance hand in hand with the economy, with respect for the environment and health with this pandemic.	Cuestion-de-confianza	4	2020-08-05 19:20:05	64	1	
SANDRALUISA16	@MariaCespedesc @PCaterianoB Something unwise, instead of agreeing on what they wanted, they didn&#39;t even let him speak because of the pressure of the moment and they did a great favor to the distribution, they are supposed to work together but I see that everyone goes their way, like the Tower of Babel in their own language and they come to nothing.	Cuestion-de-confianza	4	2020-08-05 19:19:38	65	1	
SANDRALUISA16	@MariaCespedesc @PCaterianoB In an emergency like this, is it not the time to leave all the ministries in the hands of the mafia, especially Education?	Cuestion-de-confianza	4	2020-08-05 19:18:36	66	1	
Alexmey7	@MariaCespedesc @PCaterianoB Ms. x Please be honest with everyone if your political group came to Congress with such force it is not because of certain things they did, rather it was the result of the vote to turn the known parties against and always, you cannot go out to to say that it was thanks to the fact that they toured Peru	Cuestion-de-confianza	4	2020-08-05 19:18:05	67	1	
hjfuentesa	@MariaCespedesc @PCaterianoB So? Because he didn&#39;t mention the illegal one, which destroys people and the environment, and sooner or later we will have to allocate resources to remedy it. The trout was introduced in Peru by a miner, water works and others have to be done by non-formal mining authorities, for that it is a mining fee!	Cuestion-de-confianza	4	2020-08-05 19:01:13	68	1	
alfreditocp	@MariaCespedesc @PCaterianoB I agree with their position, but they also have to be strategic at a time like this, where everyone&#39;s support and unity is required. We know that the management of the president @MartinVizcarraC is terrible, however it remains to support and monitor economic support to the population.	Cuestion-de-confianza	4	2020-08-05 18:57:45	69	1	133.0
ZurdoFuentes	@MariaCespedesc @PCaterianoB frepap never again	Cuestion-de-confianza	4	2020-08-05 18:57:22	70	1	
elkyunit	@MariaCespedesc @PCaterianoB Very good! But in their speeches, they speak as if they are totally against mining. Ask for more space in the media.	Cuestion-de-confianza	4	2020-08-05 18:54:35	71	1	
juliussobrino	@MariaCespedesc @PCaterianoB You realized you just lost it, right? They have been used for subaltern ends and have caused an unnecessary crisis.	Cuestion-de-confianza	4	2020-08-05 18:54:19	72	1	
mercedes220894	@MariaCespedesc @PCaterianoB Resume. Before being a congressman, he was dedicated to installing electrical appliances. No more donkeys in congress. Now he makes a fortune and has the luxury of garbage ministers, they demand professional ministers, when congressmen only have high school @Latina_pe @americatv_peru https://t.co/MIP7lTSRuw	Cuestion-de-confianza	4	2020-08-05 18:53:43	73	1	
DogComment	@MariaCespedesc @PCaterianoB Good! Keep going!	Cuestion-de-confianza	4	2020-08-05 18:50:29	74	1	
Viole133Salinas	@MariaCespedesc @PCaterianoB Corrupted lead Peruvians to death	Cuestion-de-confianza	4	2020-08-05 18:47:10	75	1	
IramossfRM	@MariaCespedesc @PCaterianoB Total disappointment with you. They destabilize the country amid a pandemic. You keep shouting in your speeches.	Cuestion-de-confianza	4	2020-08-05 18:42:32	76	1	
OrieleRios	@MariaCespedesc @PCaterianoB If you are mistreated, humiliated and treated as people who are not up to the congress, being you congressmen; I do not want to imagine how Cateriano sees many Peruvians in very low economic conditions (economically poor) .... He surely sees us as lepers !!	Cuestion-de-confianza	4	2020-08-05 18:33:39	77	1	
RIMEN15	@MariaCespedesc @PCaterianoB His participation in the debate was clear and forceful. I did not vote for you but I think you are doing a good job. Always firm with your convictions. No half measures.	Cuestion-de-confianza	4	2020-08-05 18:30:47	78	1	
Cari65440176	@MariaCespedesc @PCaterianoB Dr. Cateriano has done nothing but say what many Peruvians think. Because they behaved like a religious fanatic bank with very little knowledge of the economic reality of the country 🤷	Cuestion-de-confianza	4	2020-08-05 18:26:16	79	1	
Urano55	@MariaCespedesc @PCaterianoB Presidential Vacancy Now.	Cuestion-de-confianza	4	2020-08-05 18:20:45	80	1	
RichardSincer01	@MariaCespedesc @PCaterianoB look at this	Cuestion-de-confianza	4	2020-08-05 18:16:43	81	1	
Juanchi85813975	@MariaCespedesc @PCaterianoB Mrs., it is not about your political ambitions, here, it is about the health of Peruvians and you unintentionally support the tripping of your congress. You have to prioritize values.	Cuestion-de-confianza	4	2020-08-05 18:08:16	82	1	
Sobrevi30272146	@MariaCespedesc @PCaterianoB They will promote agriculture, which has to have a special regime to be profitable ...	Cuestion-de-confianza	4	2020-08-05 18:07:23	83	1	
marantonyp	@MariaCespedesc @PCaterianoB look at this	Cuestion-de-confianza	4	2020-08-05 17:54:00	84	1	
jorgezapatajz	@MariaCespedesc @PCaterianoB There should not be only good intentions here. One year of mining means 100 years of agriculture. What do you propose economically to reduce the gap? You owe it to the people, to those who put you in that seat. You voted en bloc, is it that no one thinks differently there?	Cuestion-de-confianza	4	2020-08-05 17:43:32	85	1	
Marita30706158	@MariaCespedesc @PCaterianoB Formal mining yes and no to illegal mining, which is what destroys everything. there is human trafficking and prostitution	Cuestion-de-confianza	4	2020-08-05 17:39:21	86	1	
Oka36581454	@MariaCespedesc @PCaterianoB Don&#39;t bother you crazy shit	Cuestion-de-confianza	4	2020-08-05 17:38:48	87	1	
ro_solorzanoG	@MariaCespedesc @PCaterianoB #CongresoVerguenzaNacional. Lamentable congress, what the hell do we Peruvians elect, a responsible vote is what we lack, but asking for this is impossible if we do not have education. 😭😭😭😭	Cuestion-de-confianza	4	2020-08-05 17:33:49	88	1	
Cdte_Gal_	@MariaCespedesc @PCaterianoB Good intervention.	Cuestion-de-confianza	4	2020-08-05 17:29:30	89	1	
gino_rt	@MariaCespedesc @PCaterianoB Cateriano did not criticize your legitimacy, he said that you do not know the management of public institutions, that they are a religious Party and ask for unreal things; What experience in the Public sector do they have? Are they a political-religious group? Detail that experience and your technical picture, does your religion influence your Proposals?	Cuestion-de-confianza	4	2020-08-05 17:28:19	90	1	
abidiaztito	@MariaCespedesc @PCaterianoB How much coherence in your reasoning	Cuestion-de-confianza	4	2020-08-05 17:26:24	91	1	
alangma	@MariaCespedesc @PCaterianoB Take cateriano, you didn&#39;t see that coming 🤭😂 Frepap is getting stronger every day 💪🏼🦾 Pd: they only need a presidential candidate without controversies or problems.	Cuestion-de-confianza	4	2020-08-05 17:22:54	92	1	
HelenCuray	@MariaCespedesc @PCaterianoB His almost prophetic speech was mining, it was a curse almost almost Satan himself in person. Now it is not 🤔🤔🤔I suppose he realized that with that they pay their salary. Cateriano and his gang have called them &quot;the damned of the Bolivar square&quot; &quot;the grafts of the Bolivar square&quot;	Cuestion-de-confianza	4	2020-08-05 17:17:32	93	1	
Daniel2986	@MariaCespedesc @PCaterianoB They also promote corruption, don&#39;t they? https://t.co/GWjSDN2GdS	Cuestion-de-confianza	4	2020-08-05 17:14:15	94	1	
Lenny_AC	@MariaCespedesc @PCaterianoB They should read the opinions thoroughly, and the laws that scoundrels make, they do not seem to fight against corruption. They look very docile. The corrupt walk in their faces. We need more action, less words.	Cuestion-de-confianza	4	2020-08-05 17:09:16	95	1	
JerryCh46497782	@MariaCespedesc @esquinabaja @PCaterianoB Monjita a question? They allow anal sex (straight) in the sect? I&#39;m thinking of joining	Cuestion-de-confianza	4	2020-08-05 17:08:29	96	1	
LuisCarlos2801	@MariaCespedesc @PCaterianoB His party has put the country in a political crisis in the middle of a pandemic. That means profound damage to all that you represent. The ignorance of how the institutions work is undeniable, here there is no discrimination, only an objective description of the facts.	Cuestion-de-confianza	4	2020-08-05 17:06:21	97	1	
MIJOZEVA	@MariaCespedesc @esquinabaja @PCaterianoB It would be good to know what your concept of &quot;responsible mining investment&quot; is to validate your beliefs ... do you also believe in responsible agricultural investment?	Cuestion-de-confianza	4	2020-08-05 17:06:07	98	1	
RGersonLC	@MariaCespedesc @PCaterianoB My respects, ma&#39;am. I hope I have the opportunity to explore all the advantages that formal mining can bring to Peru.	Cuestion-de-confianza	4	2020-08-05 17:04:42	99	1	130
giov2000	@MariaCespedesc @PCaterianoB You are a religious fanatic ... it is the truth and it cannot be denied. Who will have written the tweet because they can&#39;t spin 2 sentences in a row?	Cuestion-de-confianza	4	2020-08-05 17:03:26	100	1	
Hola12378409418	@MariaCespedesc @PCaterianoB Well said, you will win thousands of votes with those types of expressions	Cuestion-de-confianza	4	2020-08-05 16:58:52	101	1	
xTeRm0	@MariaCespedesc @camcesar @PCaterianoB Hahahahaha .... that Cateriano was already immortalized with the &quot;green light&quot; Chaplin ... Even the little fish hesitate!	Cuestion-de-confianza	4	2020-08-05 16:46:36	102	1	
politicaperuana	@MariaCespedesc @esquinabaja @PCaterianoB Now the palace trolls are going to come out to defend the green light of nadine, the humalist sobonaso, Cateriano&#39;s ball of hatred.	Cuestion-de-confianza	4	2020-08-05 16:43:56	103	1	
ETJHILTON	@MariaCespedesc @PCaterianoB Total mindless little fish in the pigsty of @congresoperu you said that mining is a curse almost like an oath to express it and now you resort to mining, it is proven that ignorance and idiocy is very daring, especially in political pseudos @pcmperu @FREPAP_FIA	Cuestion-de-confianza	4	2020-08-05 16:43:04	104	1	145
fredy_eliot	@MariaCespedesc @PCaterianoB In other words, the same imaginary mining that the Frente Amplio supports.	Cuestion-de-confianza	4	2020-08-05 16:42:00	105	1	
rosecito	@MariaCespedesc @PCaterianoB Ayy lady who quickly learns political tricks, having political awareness is looking after all the interests of the country, not just being a caboose for political or private interests, Peru comes first 🤷‍♂️	Cuestion-de-confianza	4	2020-08-05 16:39:35	106	1	
PPaqola	@MariaCespedesc @MiguelHilarioE @PCaterianoB As far as I know, there is mining with good practices, but it is our compatriots who act as smart ones who transgress everything.	Cuestion-de-confianza	4	2020-08-05 16:38:37	107	1	
Conny2407	@MariaCespedesc @PCaterianoB With the respect you deserve, I ask you not to be manipulated by those usual politicians, I believe in your good faith, but it is not the time that they play the game, you can see that they have abstained and as always the left also falls into the same, they use them and remember that there is a pandemic	Cuestion-de-confianza	4	2020-08-05 16:37:52	108	1	128,120
camila70_	@MariaCespedesc @PCaterianoB Responsible mining taking care of the environment and our brothers so that they can develop with Education and Health for all zero poverty in the mining regions	Cuestion-de-confianza	4	2020-08-05 16:37:12	109	1	132
carlosvasquezlp	@MariaCespedesc @esquinabaja @PCaterianoB Grab that Cateriano flower.	Cuestion-de-confianza	4	2020-08-05 16:34:36	110	1	
LaMari16445930	@MariaCespedesc @esquinabaja @PCaterianoB The only thing they believe in is the pedophile of your historical leader. Whose putrid body never woke up.	Cuestion-de-confianza	4	2020-08-05 16:32:12	111	1	149
elensarte	@MariaCespedesc @PCaterianoB Do not use the green light, if they find out that is born from a lie.	Cuestion-de-confianza	4	2020-08-05 16:29:34	112	1	
NinahuamanJose	@MariaCespedesc @PCaterianoB Have you raised something against illegal mining that is the one that ultimately pollutes the most? (The formal mining company also pollutes and it is regrettable that the state does not enforce the laws and is sanctioned)	Cuestion-de-confianza	4	2020-08-05 16:22:59	113	1	129,131
WairaThais	@ Alexmey7 @MariaCespedesc @PCaterianoB Focusing on the issue of mining, it is perfectly clear that it can be favorable but if you do not consider taking care of the ecosystem it is to destroy and contaminate part of the place where the residents are, that is the central issue	Cuestion-de-confianza	4	2020-08-05 23:50:33	114	67	
sirasavi	@ Alexmey7 @MariaCespedesc @PCaterianoB Government: It did not accept donation of oxygen from the private sector in Arequipa, it turned the State institutions into an employment agency for friends / family, gave Reactiva Peru money to ODEBRECHT companies, it lies with the number of deaths from Covid- 19 What does the Executive want? 👏	Cuestion-de-confianza	4	2020-08-05 23:47:33	115	67	
Alexmey7	@MariaCespedesc @PCaterianoB Although Cateriano expressed himself in a bad way, muxo really has about his party which until today the problem within his leadership is not even clear, more actions mrs and do not do what others do and at the same time seem to get carried away in their votes	Cuestion-de-confianza	4	2020-08-05 19:22:00	116	67	114,115,116
mercedes220894	@ FreddyLvsng80 @MariaCespedesc @PCaterianoB @FREPAP_FIA those of FREPAP do not know anything about anything, they only have a complete high school, they do not contribute anything to the congress but they charge more than any professional in Peru that is the problem	Cuestion-de-confianza	4	2020-08-05 23:22:52	117	43	118,119
sirasavi	@ mercedes220894 @ FreddyLvsng80 @MariaCespedesc @PCaterianoB @FREPAP_FIA Government: It did not accept donation of oxygen from the private sector in Arequipa, it turned the State institutions into an employment agency for friends / family, gave Reactiva Peru money to ODEBRECHT companies, it lies with the amount of deceased by Covid-19 What does the Executive want? 👏	Cuestion-de-confianza	4	2020-08-05 23:46:15	118	23	
FreddyLvsng80	@ mercedes220894 @MariaCespedesc @PCaterianoB @FREPAP_FIA Most of them are illiterate. We have Beteta, Arimborgo, Ananculí for example. Congressmen are representatives of each city and do not need to be lawyers, so they hire consultants to work for them. The bad thing is that they hire beginners, they leave them in evidence!	Cuestion-de-confianza	4	2020-08-05 23:45:17	119	23	117
sawasqa	@ Conny2407 @MariaCespedesc @PCaterianoB You cannot declare about the entrance and then imply ignorance. The political position is precise and clear, regarding who gives the Green Light.	Cuestion-de-confianza	4	2020-08-05 17:31:24	120	108	
gsalazarq	@gino_rt @MariaCespedesc @PCaterianoB Of course, dad. https://t.co/6ORfExeRic	Cuestion-de-confianza	4	2020-08-05 17:36:29	121	90	122,123
